ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,pmra,pmdec
55.405307633174154,25.14226701996682,7.523789987380409,0.08052380383014679,16.753799438476562,3.0821714401245117,20.633050296957002,-46.288960282882016
56.11385520616843,24.84375697029257,7.503301131440386,0.034009210765361786,13.28073501586914,2.0092945098876953,20.676889317311133,-48.98876814771033
56.262098904649356,25.088651762657655,7.392752847218599,0.07804125547409058,16.973806381225586,3.1722373962402344,20.68709891680141,-45.78757340549822
56.496515250865976,25.39839015777669,7.412431557949202,0.03426019474864006,8.016676902770996,0.2772202491760254,20.318909900230626,-45.41323411860892
56.009591673177034,25.064755191892758,7.472112695373374,0.026407744735479355,14.705766677856445,2.3262224197387695,20.525841511035054,-44.50217440357429
55.52034957514179,25.66308487679759,7.183251797456246,0.040552835911512375,14.55970573425293,2.562067985534668,19.61186381623379,-44.44273913200854
56.26328937947244,23.116111613263005,7.188618772515743,0.449271023273468,19.37413215637207,3.203205108642578,19.617114088918502,-45.246723656071524
56.84551303331775,22.92190886967802,7.862776514007767,0.32729238271713257,8.12437629699707,0.3388042449951172,20.17605663822472,-44.640592279584034
56.849467055307045,23.149004829363466,7.346863076857361,0.05171492323279381,15.890426635742188,2.8284597396850586,19.44531824588345,-45.5403292607655
57.18418961094356,23.260465412980825,7.471546737251657,0.1682957410812378,17.388992309570312,0.9155864715576172,17.13655076339148,-42.40674599011606
57.18299036630866,23.2596150203104,7.318904571155356,0.03101145103573799,8.336930274963379,0.3846473693847656,19.293731697883047,-44.88499205938077
56.46988426929079,23.46487435939193,7.216786495064386,0.058647166937589645,16.274539947509766,2.936716079711914,20.003641467123558,-46.246385433920125
56.77834370556732,23.71495241087836,7.3503939491290735,0.015928173437714577,11.99485969543457,1.2156610488891602,19.425567035566697,-44.40913844613404
56.96895425474899,23.94102406851244,7.376293478669214,0.020493563264608383,9.761055946350098,0.7080078125,19.684597110725647,-46.393807800230576
55.272632021130214,23.548960192196425,7.482056266290665,0.6129812002182007,19.728252410888672,2.2253856658935547,21.72997648444975,-44.81366245108036
55.70385233585675,23.580003136612984,7.410691983881695,0.09458024054765701,16.743003845214844,3.0774459838867188,21.679338642754335,-46.49129154083005
56.30591985851103,23.51671671299534,7.172780984631883,0.05678942799568176,16.157358169555664,3.204347610473633,20.675289820301945,-44.85616584762688
56.61546284551448,23.812491723079685,7.3976813023598815,0.10949783772230148,17.136478424072266,3.370454788208008,19.371365646455065,-43.87192840251005
56.592784885931124,23.873915523301573,7.253132457306032,0.540481686592102,19.48581886291504,3.2246570587158203,19.516327149760084,-43.35612502686474
56.849928429173104,23.914271006001808,7.185575669070407,0.053416233509778976,9.73931884765625,0.8328580856323242,19.60591854512209,-46.32969547460584
56.49050612273433,24.051232484000153,7.147155067867327,0.19160649180412292,18.095722198486328,3.0859603881835938,18.21744136298265,-44.80112017638531
56.724915748846826,24.132370680376567,7.1171559330370835,0.11061256378889084,17.303077697753906,2.82608699798584,19.309047531519298,-44.32380590885371
56.05066499276738,23.876887924642986,7.423976552521405,0.06346344202756882,16.52288055419922,2.992063522338867,19.99343255069661,-45.11111429836059
56.05452292932521,24.030615863047565,7.594803806906587,0.019991615787148476,11.16722297668457,1.0097103118896484,21.404856037527303,-45.88621865204381
56.09618368466843,24.068094985032182,7.442648971691504,0.03535474091768265,13.168843269348145,1.7458124160766602,21.774572647141717,-47.34106561409916
56.05316220658391,24.031592251729883,7.363469370053254,0.1336655169725418,11.859772682189941,1.2780647277832031,20.146309227148777,-45.14531743177651
56.06105910286945,24.101914672074734,7.1375867450273605,0.017789356410503387,10.878019332885742,1.2813434600830078,20.708631306878623,-43.43679844036549
55.6716335456923,24.028395789556246,7.165841660739484,0.0917026624083519,17.16837501525879,3.2553319931030273,21.017719353305196,-44.67677495515933
56.48651262988783,24.368679378469434,7.309588337637114,0.14476661384105682,17.706953048706055,2.6659107208251953,20.47253405385219,-44.49840350420613
55.96994147372375,24.313336030713643,6.8814159629576315,0.2801021933555603,18.87379264831543,3.5999393463134766,18.989503852792005,-45.30534087165915
57.90855896594161,23.182920241945293,7.656666795074176,0.23737242817878723,12.84749698638916,1.6904611587524414,23.660945083527437,-52.53433562750638
58.59373152659763,23.63651277018731,7.4050316715605184,0.06084094196557999,16.4733943939209,2.970597267150879,18.36910938785275,-45.979828036328726
57.07512164513408,23.891273678457935,7.295109846533388,0.021686339750885963,13.975898742675781,1.9212398529052734,19.104444028563226,-45.3486188239001
57.553681045693764,24.3516155481885,7.243086363411307,0.029291240498423576,14.46253776550293,2.2067527770996094,17.833343166460896,-44.351060633719605
57.48590927641627,24.348794070150266,7.315576014582632,0.03192002698779106,7.54600715637207,0.08989810943603516,19.505374073802887,-44.599599471397354
58.5372425847833,24.333489202385312,7.367492017884601,0.025733139365911484,12.184782028198242,1.3436861038208008,16.628944777293775,-46.42381782072467
