time_bkjd,mag,mag_err
218.2755526067267,0.031555647662163434,1.4002805609489365e-05
218.2959861707568,0.033569505689621935,1.4014727795874961e-05
218.31641983431473,0.035553361237823294,1.4027647595524926e-05
218.3368534976471,0.037544990869150946,1.4040434657339895e-05
218.35728716074664,0.039477733291022374,1.4052322377812113e-05
218.3777208233805,0.04139447210616342,1.4064453691547902e-05
218.39815448577428,0.04331222089673729,1.4076595963017917e-05
218.4185881479425,0.045200807049755036,1.4088243983281132e-05
218.43902180963778,0.04706141551679598,1.41001687920564e-05
218.45945537133957,0.048919088168904126,1.4111542754470535e-05
218.4798891323444,0.05075276307331883,1.4123026065732225e-05
218.50032279334846,0.05256306313708864,1.4134815876329015e-05
218.52075635387882,0.05436962497017246,1.4146530632858135e-05
218.54119001395156,0.056143828588972225,1.4157946119410957e-05
218.5616237740178,0.05792364970848985,1.4169211290862401e-05
218.58205743362487,0.05970775223174897,1.4180774315618204e-05
218.60249099276552,0.06143610851938405,1.4191967228997463e-05
218.62292465190694,0.06320812127026446,1.4203027066768809e-05
218.64335841057618,0.06494206315857286,1.421424197121973e-05
218.66379196901835,0.06663820281658069,1.422538550649869e-05
218.6842256269956,0.06836271918371577,1.4236570274050205e-05
218.70465938473353,0.0700588795988914,1.4247279040969077e-05
218.72509294224437,0.07176555722908541,1.4258082671062622e-05
218.74552659929032,0.07344907757418395,1.42690578843164e-05
218.76596025609615,0.07507632382656503,1.4279860576486925e-05
218.78639391267643,0.07676261206403825,1.429104165343753e-05
218.80682756879105,0.07840866177057725,1.4301698803694346e-05
218.82726122466556,0.08005836471262551,1.4312240390158772e-05
218.84769498031528,0.08168291913897763,1.4322924155802617e-05
218.86812853549782,0.08328668338015105,1.4333420484609178e-05
218.88856219067384,0.08490116543895762,1.4343987399379261e-05
218.9089959451594,0.08649096658231666,1.4354176944716568e-05
218.92942949964345,0.08809108144195099,1.436471368077519e-05
218.94986315365531,0.08966887700880694,1.4375240176268487e-05
218.97029670720804,0.09122712820073862,1.4385491348832237e-05
